trip_id,kode_kendaraan,hari,waktu,latitude,longitude,kecepatan_kmh,jarak_km
27,K-12,Rabu,2025-03-05 17:14:50,-5.97308,106.006949,18.1,0.1253
27,K-12,Rabu,2025-03-05 17:15:27,-5.974388,106.007671,18.2,0.1253
27,K-12,Rabu,2025-03-05 17:16:04,-5.975195,106.008176,17.6,0.1253
27,K-12,Rabu,2025-03-05 17:16:40,-5.976001,106.008682,8.0,0.1253
27,K-12,Rabu,2025-03-05 17:17:17,-5.976517,106.008462,16.7,0.1253
27,K-12,Rabu,2025-03-05 17:17:54,-5.977033,106.008242,13.2,0.1253
27,K-12,Rabu,2025-03-05 17:18:31,-5.977447,106.008246,10.8,0.1253
27,K-12,Rabu,2025-03-05 17:19:08,-5.977861,106.008249,14.6,0.1253
27,K-12,Rabu,2025-03-05 17:19:45,-5.979058,106.008464,15.6,0.1253
27,K-12,Rabu,2025-03-05 17:20:21,-5.980255,106.008678,17.9,0.1253
27,K-12,Rabu,2025-03-05 17:20:58,-5.981001,106.008845,15.6,0.1253
27,K-12,Rabu,2025-03-05 17:21:35,-5.981748,106.009012,6.6,0.1253
27,K-12,Rabu,2025-03-05 17:22:12,-5.982049,106.009352,7.2,0.1253
27,K-12,Rabu,2025-03-05 17:22:49,-5.98235,106.009692,9.5,0.1253
27,K-12,Rabu,2025-03-05 17:23:25,-5.982596,106.010437,6.9,0.1253
27,K-12,Rabu,2025-03-05 17:24:02,-5.982843,106.011183,7.1,0.1253
27,K-12,Rabu,2025-03-05 17:24:39,-5.98294,106.012154,15.9,0.1253
27,K-12,Rabu,2025-03-05 17:25:16,-5.983037,106.013125,12.5,0.1253
27,K-12,Rabu,2025-03-05 17:25:53,-5.983088,106.01394,13.9,0.1253
27,K-12,Rabu,2025-03-05 17:26:30,-5.983139,106.014755,12.4,0.1253
27,K-12,Rabu,2025-03-05 17:27:06,-5.983546,106.0156,11.4,0.1253
27,K-12,Rabu,2025-03-05 17:27:43,-5.983953,106.016445,14.8,0.1253
27,K-12,Rabu,2025-03-05 17:28:20,-5.984452,106.016956,7.4,0.1253
27,K-12,Rabu,2025-03-05 17:28:57,-5.984952,106.017468,12.8,0.1253
27,K-12,Rabu,2025-03-05 17:29:34,-5.985682,106.017923,13.8,0.1253
27,K-12,Rabu,2025-03-05 17:30:10,-5.986412,106.018379,9.7,0.1253
27,K-12,Rabu,2025-03-05 17:30:47,-5.986827,106.018991,10.1,0.1253
27,K-12,Rabu,2025-03-05 17:31:24,-5.987242,106.019603,12.5,0.1253
27,K-12,Rabu,2025-03-05 17:32:01,-5.987707,106.020783,8.8,0.1253
27,K-12,Rabu,2025-03-05 17:32:38,-5.988172,106.021964,16.1,0.1253
27,K-12,Rabu,2025-03-05 17:33:15,-5.988786,106.022945,12.8,0.1253
27,K-12,Rabu,2025-03-05 17:33:51,-5.9894,106.023927,11.1,0.1253
27,K-12,Rabu,2025-03-05 17:34:28,-5.990295,106.025858,14.0,0.1253
27,K-12,Rabu,2025-03-05 17:35:05,-5.991189,106.027789,16.4,0.1253
27,K-12,Rabu,2025-03-05 17:35:42,-5.992765,106.027873,14.6,0.1253
27,K-12,Rabu,2025-03-05 17:36:19,-5.994341,106.027958,7.2,0.1253
27,K-12,Rabu,2025-03-05 17:36:55,-5.995042,106.025236,14.8,0.1253
27,K-12,Rabu,2025-03-05 17:37:32,-5.995743,106.022514,15.2,0.1253
27,K-12,Rabu,2025-03-05 17:38:09,-5.999045,106.022499,16.6,0.1253
27,K-12,Rabu,2025-03-05 17:38:46,-6.002348,106.022484,7.1,0.1253
27,K-12,Rabu,2025-03-05 17:39:23,-6.002619,106.023636,7.4,0.1253
27,K-12,Rabu,2025-03-05 17:40:00,-6.00289,106.024787,0.0,0.1253
28,K-04,Kamis,2025-03-06 04:58:00,-6.120401,106.184492,15.0,0.3292
28,K-04,Kamis,2025-03-06 04:58:30,-6.120006,106.18302,33.3,0.3292
28,K-04,Kamis,2025-03-06 04:59:01,-6.119611,106.181548,34.7,0.3292
28,K-04,Kamis,2025-03-06 04:59:31,-6.11819,106.181962,33.2,0.3292
28,K-04,Kamis,2025-03-06 05:00:02,-6.116769,106.182376,39.1,0.3292
28,K-04,Kamis,2025-03-06 05:00:33,-6.11523,106.183165,37.3,0.3292
28,K-04,Kamis,2025-03-06 05:01:03,-6.113691,106.183954,39.3,0.3292
28,K-04,Kamis,2025-03-06 05:01:34,-6.112462,106.182965,43.0,0.3292
28,K-04,Kamis,2025-03-06 05:02:05,-6.111233,106.181977,36.2,0.3292
28,K-04,Kamis,2025-03-06 05:02:35,-6.107071,106.178041,37.6,0.3292
28,K-04,Kamis,2025-03-06 05:03:06,-6.10291,106.174104,42.1,0.3292
28,K-04,Kamis,2025-03-06 05:03:36,-6.101555,106.172775,43.6,0.3292
28,K-04,Kamis,2025-03-06 05:04:07,-6.100201,106.171446,41.9,0.3292
28,K-04,Kamis,2025-03-06 05:04:38,-6.099287,106.170243,34.5,0.3292
28,K-04,Kamis,2025-03-06 05:05:08,-6.098373,106.169039,43.9,0.3292
28,K-04,Kamis,2025-03-06 05:05:39,-6.097544,106.167923,37.1,0.3292
28,K-04,Kamis,2025-03-06 05:06:10,-6.096714,106.166806,38.3,0.3292
28,K-04,Kamis,2025-03-06 05:06:40,-6.095384,106.164179,39.4,0.3292
28,K-04,Kamis,2025-03-06 05:07:11,-6.094054,106.161552,36.3,0.3292
28,K-04,Kamis,2025-03-06 05:07:41,-6.090362,106.150789,44.8,0.3292
28,K-04,Kamis,2025-03-06 05:08:12,-6.086671,106.140026,40.6,0.3292
28,K-04,Kamis,2025-03-06 05:08:43,-6.086009,106.138655,39.1,0.3292
28,K-04,Kamis,2025-03-06 05:09:13,-6.085348,106.137283,39.2,0.3292
28,K-04,Kamis,2025-03-06 05:09:44,-6.084086,106.135965,33.8,0.3292
28,K-04,Kamis,2025-03-06 05:10:15,-6.082823,106.134648,43.4,0.3292
28,K-04,Kamis,2025-03-06 05:10:45,-6.071108,106.128433,35.1,0.3292
28,K-04,Kamis,2025-03-06 05:11:16,-6.059393,106.122219,35.0,0.3292
28,K-04,Kamis,2025-03-06 05:11:46,-6.055872,106.120039,42.4,0.3292
28,K-04,Kamis,2025-03-06 05:12:17,-6.052352,106.11786,43.8,0.3292
28,K-04,Kamis,2025-03-06 05:12:48,-6.050965,106.116649,41.2,0.3292
28,K-04,Kamis,2025-03-06 05:13:18,-6.049578,106.115439,34.5,0.3292
28,K-04,Kamis,2025-03-06 05:13:49,-6.046235,106.111776,42.0,0.3292
28,K-04,Kamis,2025-03-06 05:14:20,-6.042891,106.108113,33.1,0.3292
28,K-04,Kamis,2025-03-06 05:14:50,-6.041576,106.106827,43.4,0.3292
28,K-04,Kamis,2025-03-06 05:15:21,-6.04026,106.10554,33.2,0.3292
28,K-04,Kamis,2025-03-06 05:15:51,-6.037822,106.10378,33.7,0.3292
28,K-04,Kamis,2025-03-06 05:16:22,-6.035384,106.102019,37.5,0.3292
28,K-04,Kamis,2025-03-06 05:16:53,-6.031515,106.099596,44.1,0.3292
28,K-04,Kamis,2025-03-06 05:17:23,-6.027647,106.097174,35.2,0.3292
28,K-04,Kamis,2025-03-06 05:17:54,-6.025531,106.095443,44.6,0.3292
28,K-04,Kamis,2025-03-06 05:18:25,-6.023414,106.093712,33.5,0.3292
28,K-04,Kamis,2025-03-06 05:18:55,-6.022845,106.092225,42.7,0.3292
28,K-04,Kamis,2025-03-06 05:19:26,-6.022276,106.090738,41.7,0.3292
28,K-04,Kamis,2025-03-06 05:19:57,-6.02324,106.089192,41.0,0.3292
28,K-04,Kamis,2025-03-06 05:20:27,-6.024204,106.087646,35.8,0.3292
28,K-04,Kamis,2025-03-06 05:20:58,-6.02497,106.086703,36.1,0.3292
28,K-04,Kamis,2025-03-06 05:21:28,-6.025735,106.085761,44.1,0.3292
28,K-04,Kamis,2025-03-06 05:21:59,-6.028745,106.085247,36.9,0.3292
28,K-04,Kamis,2025-03-06 05:22:30,-6.031754,106.084733,43.0,0.3292
28,K-04,Kamis,2025-03-06 05:23:00,-6.032953,106.083847,40.0,0.3292
28,K-04,Kamis,2025-03-06 05:23:31,-6.034152,106.082962,34.5,0.3292
28,K-04,Kamis,2025-03-06 05:24:02,-6.033387,106.081626,41.2,0.3292
28,K-04,Kamis,2025-03-06 05:24:32,-6.032623,106.080289,33.7,0.3292
28,K-04,Kamis,2025-03-06 05:25:03,-6.031683,106.079026,35.8,0.3292
28,K-04,Kamis,2025-03-06 05:25:33,-6.030743,106.077762,39.3,0.3292
28,K-04,Kamis,2025-03-06 05:26:04,-6.027209,106.072342,33.7,0.3292
28,K-04,Kamis,2025-03-06 05:26:35,-6.023674,106.066922,37.9,0.3292
28,K-04,Kamis,2025-03-06 05:27:05,-6.022251,106.064022,43.6,0.3292
28,K-04,Kamis,2025-03-06 05:27:36,-6.020827,106.061123,43.5,0.3292
28,K-04,Kamis,2025-03-06 05:28:07,-6.018808,106.056438,42.4,0.3292
28,K-04,Kamis,2025-03-06 05:28:37,-6.016789,106.051754,36.8,0.3292
28,K-04,Kamis,2025-03-06 05:29:08,-6.016001,106.050271,34.1,0.3292
28,K-04,Kamis,2025-03-06 05:29:38,-6.015214,106.048787,38.6,0.3292
28,K-04,Kamis,2025-03-06 05:30:09,-6.013647,106.046452,37.5,0.3292
28,K-04,Kamis,2025-03-06 05:30:40,-6.012079,106.044116,36.6,0.3292
28,K-04,Kamis,2025-03-06 05:31:10,-6.011188,106.043044,42.5,0.3292
28,K-04,Kamis,2025-03-06 05:31:41,-6.010297,106.041972,42.0,0.3292
28,K-04,Kamis,2025-03-06 05:32:12,-6.008942,106.0413,36.0,0.3292
28,K-04,Kamis,2025-03-06 05:32:42,-6.007588,106.040627,37.5,0.3292
28,K-04,Kamis,2025-03-06 05:33:13,-6.001115,106.036017,44.8,0.3292
28,K-04,Kamis,2025-03-06 05:33:43,-5.994642,106.031408,45.1,0.3292
28,K-04,Kamis,2025-03-06 05:34:14,-5.994061,106.030219,42.4,0.3292
28,K-04,Kamis,2025-03-06 05:34:45,-5.99348,106.02903,41.9,0.3292
28,K-04,Kamis,2025-03-06 05:35:15,-5.994473,106.028137,39.7,0.3292
28,K-04,Kamis,2025-03-06 05:35:46,-5.995467,106.027244,42.7,0.3292
28,K-04,Kamis,2025-03-06 05:36:17,-5.995702,106.025915,34.9,0.3292
28,K-04,Kamis,2025-03-06 05:36:47,-5.995937,106.024587,44.3,0.3292
28,K-04,Kamis,2025-03-06 05:37:18,-5.99672,106.023599,33.4,0.3292
28,K-04,Kamis,2025-03-06 05:37:48,-5.997503,106.022612,39.6,0.3292
28,K-04,Kamis,2025-03-06 05:38:19,-5.999339,106.022582,40.7,0.3292
28,K-04,Kamis,2025-03-06 05:38:50,-6.001174,106.022552,41.4,0.3292
28,K-04,Kamis,2025-03-06 05:39:20,-6.001934,106.023665,33.2,0.3292
28,K-04,Kamis,2025-03-06 05:39:51,-6.002694,106.024778,37.1,0.3292
28,K-04,Kamis,2025-03-06 05:40:22,-6.002762,106.025294,42.2,0.3292
28,K-04,Kamis,2025-03-06 05:40:52,-6.00283,106.02581,37.6,0.3292
28,K-04,Kamis,2025-03-06 05:41:23,-6.00286,106.025299,42.0,0.3292
28,K-04,Kamis,2025-03-06 05:41:54,-6.00289,106.024787,0.0,0.3292
29,K-04,Kamis,2025-03-06 10:08:00,-6.00289,106.024787,15.0,0.3278
29,K-04,Kamis,2025-03-06 10:08:40,-6.00286,106.025299,35.1,0.3278
29,K-04,Kamis,2025-03-06 10:09:21,-6.00283,106.02581,25.1,0.3278
29,K-04,Kamis,2025-03-06 10:10:01,-6.002762,106.025294,26.8,0.3278
29,K-04,Kamis,2025-03-06 10:10:42,-6.002694,106.024778,23.9,0.3278
29,K-04,Kamis,2025-03-06 10:11:23,-6.001934,106.023665,26.2,0.3278
29,K-04,Kamis,2025-03-06 10:12:03,-6.001174,106.022552,33.5,0.3278
29,K-04,Kamis,2025-03-06 10:12:44,-5.999339,106.022582,28.4,0.3278
29,K-04,Kamis,2025-03-06 10:13:24,-5.997503,106.022612,34.1,0.3278
29,K-04,Kamis,2025-03-06 10:14:05,-5.99672,106.023599,28.9,0.3278
29,K-04,Kamis,2025-03-06 10:14:46,-5.995937,106.024587,32.4,0.3278
29,K-04,Kamis,2025-03-06 10:15:26,-5.995702,106.025915,30.4,0.3278
29,K-04,Kamis,2025-03-06 10:16:07,-5.995467,106.027244,29.5,0.3278
29,K-04,Kamis,2025-03-06 10:16:47,-5.994473,106.028137,31.0,0.3278
29,K-04,Kamis,2025-03-06 10:17:28,-5.99348,106.02903,28.1,0.3278
29,K-04,Kamis,2025-03-06 10:18:09,-5.994061,106.030219,30.5,0.3278
29,K-04,Kamis,2025-03-06 10:18:49,-5.994642,106.031408,24.1,0.3278
29,K-04,Kamis,2025-03-06 10:19:30,-6.001115,106.036017,31.3,0.3278
29,K-04,Kamis,2025-03-06 10:20:10,-6.007588,106.040627,25.0,0.3278
29,K-04,Kamis,2025-03-06 10:20:51,-6.008942,106.0413,26.9,0.3278
29,K-04,Kamis,2025-03-06 10:21:32,-6.010297,106.041972,33.6,0.3278
29,K-04,Kamis,2025-03-06 10:22:12,-6.011188,106.043044,34.5,0.3278
29,K-04,Kamis,2025-03-06 10:22:53,-6.012079,106.044116,28.1,0.3278
29,K-04,Kamis,2025-03-06 10:23:33,-6.013647,106.046452,33.4,0.3278
29,K-04,Kamis,2025-03-06 10:24:14,-6.015214,106.048787,27.3,0.3278
29,K-04,Kamis,2025-03-06 10:24:55,-6.016001,106.050271,28.8,0.3278
29,K-04,Kamis,2025-03-06 10:25:35,-6.016789,106.051754,26.2,0.3278
29,K-04,Kamis,2025-03-06 10:26:16,-6.018808,106.056438,34.7,0.3278
29,K-04,Kamis,2025-03-06 10:26:56,-6.020827,106.061123,25.0,0.3278
29,K-04,Kamis,2025-03-06 10:27:37,-6.022251,106.064022,32.6,0.3278
29,K-04,Kamis,2025-03-06 10:28:18,-6.023674,106.066922,24.7,0.3278
29,K-04,Kamis,2025-03-06 10:28:58,-6.027209,106.072342,24.7,0.3278
29,K-04,Kamis,2025-03-06 10:29:39,-6.030743,106.077762,28.8,0.3278
29,K-04,Kamis,2025-03-06 10:30:19,-6.031683,106.079026,27.2,0.3278
29,K-04,Kamis,2025-03-06 10:31:00,-6.032623,106.080289,24.8,0.3278
29,K-04,Kamis,2025-03-06 10:31:41,-6.033387,106.081626,27.7,0.3278
29,K-04,Kamis,2025-03-06 10:32:21,-6.034152,106.082962,32.6,0.3278
29,K-04,Kamis,2025-03-06 10:33:02,-6.032953,106.083847,28.8,0.3278
29,K-04,Kamis,2025-03-06 10:33:42,-6.031754,106.084733,29.0,0.3278
29,K-04,Kamis,2025-03-06 10:34:23,-6.028745,106.085247,33.6,0.3278
29,K-04,Kamis,2025-03-06 10:35:04,-6.025735,106.085761,24.5,0.3278
29,K-04,Kamis,2025-03-06 10:35:44,-6.02497,106.086703,33.1,0.3278
29,K-04,Kamis,2025-03-06 10:36:25,-6.024204,106.087646,27.1,0.3278
29,K-04,Kamis,2025-03-06 10:37:06,-6.02324,106.089192,31.9,0.3278
29,K-04,Kamis,2025-03-06 10:37:46,-6.022276,106.090738,30.6,0.3278
29,K-04,Kamis,2025-03-06 10:38:27,-6.022845,106.092225,26.0,0.3278
29,K-04,Kamis,2025-03-06 10:39:07,-6.023414,106.093712,33.7,0.3278
29,K-04,Kamis,2025-03-06 10:39:48,-6.025531,106.095443,25.2,0.3278
29,K-04,Kamis,2025-03-06 10:40:29,-6.027647,106.097174,31.9,0.3278
29,K-04,Kamis,2025-03-06 10:41:09,-6.031515,106.099596,35.0,0.3278
29,K-04,Kamis,2025-03-06 10:41:50,-6.035384,106.102019,28.2,0.3278
29,K-04,Kamis,2025-03-06 10:42:30,-6.037822,106.10378,24.0,0.3278
29,K-04,Kamis,2025-03-06 10:43:11,-6.04026,106.10554,27.0,0.3278
29,K-04,Kamis,2025-03-06 10:43:52,-6.041576,106.106827,33.2,0.3278
29,K-04,Kamis,2025-03-06 10:44:32,-6.042891,106.108113,25.5,0.3278
29,K-04,Kamis,2025-03-06 10:45:13,-6.046235,106.111776,34.8,0.3278
29,K-04,Kamis,2025-03-06 10:45:53,-6.049578,106.115439,33.7,0.3278
29,K-04,Kamis,2025-03-06 10:46:34,-6.050965,106.116649,30.1,0.3278
29,K-04,Kamis,2025-03-06 10:47:15,-6.052352,106.11786,30.0,0.3278
29,K-04,Kamis,2025-03-06 10:47:55,-6.055872,106.120039,24.5,0.3278
29,K-04,Kamis,2025-03-06 10:48:36,-6.059393,106.122219,24.6,0.3278
29,K-04,Kamis,2025-03-06 10:49:16,-6.071108,106.128433,32.9,0.3278
29,K-04,Kamis,2025-03-06 10:49:57,-6.082823,106.134648,24.9,0.3278
29,K-04,Kamis,2025-03-06 10:50:38,-6.084086,106.135965,24.1,0.3278
29,K-04,Kamis,2025-03-06 10:51:18,-6.085348,106.137283,32.8,0.3278
29,K-04,Kamis,2025-03-06 10:51:59,-6.086009,106.138655,26.1,0.3278
29,K-04,Kamis,2025-03-06 10:52:39,-6.086671,106.140026,25.8,0.3278
29,K-04,Kamis,2025-03-06 10:53:20,-6.090362,106.150789,28.2,0.3278
29,K-04,Kamis,2025-03-06 10:54:01,-6.094054,106.161552,31.6,0.3278
29,K-04,Kamis,2025-03-06 10:54:41,-6.095384,106.164179,34.7,0.3278
29,K-04,Kamis,2025-03-06 10:55:22,-6.096714,106.166806,24.4,0.3278
29,K-04,Kamis,2025-03-06 10:56:02,-6.097544,106.167923,30.4,0.3278
29,K-04,Kamis,2025-03-06 10:56:43,-6.098373,106.169039,34.4,0.3278
29,K-04,Kamis,2025-03-06 10:57:24,-6.099287,106.170243,24.3,0.3278
29,K-04,Kamis,2025-03-06 10:58:04,-6.100201,106.171446,35.4,0.3278
29,K-04,Kamis,2025-03-06 10:58:45,-6.101555,106.172775,25.8,0.3278
29,K-04,Kamis,2025-03-06 10:59:25,-6.10291,106.174104,31.2,0.3278
29,K-04,Kamis,2025-03-06 11:00:06,-6.107071,106.178041,33.1,0.3278
29,K-04,Kamis,2025-03-06 11:00:47,-6.111233,106.181977,24.5,0.3278
29,K-04,Kamis,2025-03-06 11:01:27,-6.112462,106.182965,33.6,0.3278
29,K-04,Kamis,2025-03-06 11:02:08,-6.113691,106.183954,33.1,0.3278
29,K-04,Kamis,2025-03-06 11:02:48,-6.11523,106.183165,24.9,0.3278
29,K-04,Kamis,2025-03-06 11:03:29,-6.116769,106.182376,34.7,0.3278
29,K-04,Kamis,2025-03-06 11:04:10,-6.11819,106.181962,24.0,0.3278
29,K-04,Kamis,2025-03-06 11:04:50,-6.119611,106.181548,34.5,0.3278
29,K-04,Kamis,2025-03-06 11:05:31,-6.120006,106.18302,28.6,0.3278
29,K-04,Kamis,2025-03-06 11:06:12,-6.120401,106.184492,0.0,0.3278
30,K-04,Kamis,2025-03-06 16:39:00,-6.120401,106.184492,15.0,0.3298
30,K-04,Kamis,2025-03-06 16:40:14,-6.120006,106.18302,21.0,0.3298
30,K-04,Kamis,2025-03-06 16:41:29,-6.119611,106.181548,13.4,0.3298
30,K-04,Kamis,2025-03-06 16:42:43,-6.11819,106.181962,15.5,0.3298
30,K-04,Kamis,2025-03-06 16:43:58,-6.116769,106.182376,11.9,0.3298
30,K-04,Kamis,2025-03-06 16:45:12,-6.11523,106.183165,17.5,0.3298
30,K-04,Kamis,2025-03-06 16:46:27,-6.113691,106.183954,17.5,0.3298
30,K-04,Kamis,2025-03-06 16:47:41,-6.112462,106.182965,17.9,0.3298
30,K-04,Kamis,2025-03-06 16:48:56,-6.111233,106.181977,16.1,0.3298
30,K-04,Kamis,2025-03-06 16:50:10,-6.107071,106.178041,20.7,0.3298
30,K-04,Kamis,2025-03-06 16:51:25,-6.10291,106.174104,15.8,0.3298
30,K-04,Kamis,2025-03-06 16:52:39,-6.101555,106.172775,11.2,0.3298
30,K-04,Kamis,2025-03-06 16:53:54,-6.100201,106.171446,14.7,0.3298
30,K-04,Kamis,2025-03-06 16:55:08,-6.099287,106.170243,15.1,0.3298
30,K-04,Kamis,2025-03-06 16:56:23,-6.098373,106.169039,17.8,0.3298
30,K-04,Kamis,2025-03-06 16:57:37,-6.097544,106.167923,19.7,0.3298
30,K-04,Kamis,2025-03-06 16:58:52,-6.096714,106.166806,13.1,0.3298
30,K-04,Kamis,2025-03-06 17:00:06,-6.095384,106.164179,22.0,0.3298
30,K-04,Kamis,2025-03-06 17:01:21,-6.094054,106.161552,16.6,0.3298
30,K-04,Kamis,2025-03-06 17:02:35,-6.090362,106.150789,10.3,0.3298
30,K-04,Kamis,2025-03-06 17:03:50,-6.086671,106.140026,14.7,0.3298
30,K-04,Kamis,2025-03-06 17:05:04,-6.086009,106.138655,18.7,0.3298
30,K-04,Kamis,2025-03-06 17:06:19,-6.085348,106.137283,15.9,0.3298
30,K-04,Kamis,2025-03-06 17:07:33,-6.084086,106.135965,19.5,0.3298
30,K-04,Kamis,2025-03-06 17:08:48,-6.082823,106.134648,14.2,0.3298
30,K-04,Kamis,2025-03-06 17:10:02,-6.071108,106.128433,16.9,0.3298
30,K-04,Kamis,2025-03-06 17:11:17,-6.059393,106.122219,14.0,0.3298
30,K-04,Kamis,2025-03-06 17:12:31,-6.055872,106.120039,13.3,0.3298
30,K-04,Kamis,2025-03-06 17:13:46,-6.052352,106.11786,10.4,0.3298
30,K-04,Kamis,2025-03-06 17:15:00,-6.050965,106.116649,17.3,0.3298
30,K-04,Kamis,2025-03-06 17:16:15,-6.049578,106.115439,10.5,0.3298
30,K-04,Kamis,2025-03-06 17:17:29,-6.046235,106.111776,19.8,0.3298
30,K-04,Kamis,2025-03-06 17:18:44,-6.042891,106.108113,13.5,0.3298
30,K-04,Kamis,2025-03-06 17:19:58,-6.041576,106.106827,19.8,0.3298
30,K-04,Kamis,2025-03-06 17:21:13,-6.04026,106.10554,15.8,0.3298
30,K-04,Kamis,2025-03-06 17:22:27,-6.037822,106.10378,14.4,0.3298
30,K-04,Kamis,2025-03-06 17:23:42,-6.035384,106.102019,17.1,0.3298
30,K-04,Kamis,2025-03-06 17:24:56,-6.031515,106.099596,12.9,0.3298
30,K-04,Kamis,2025-03-06 17:26:11,-6.027647,106.097174,12.0,0.3298
30,K-04,Kamis,2025-03-06 17:27:25,-6.025531,106.095443,13.1,0.3298
30,K-04,Kamis,2025-03-06 17:28:40,-6.023414,106.093712,13.0,0.3298
30,K-04,Kamis,2025-03-06 17:29:54,-6.022845,106.092225,16.5,0.3298
30,K-04,Kamis,2025-03-06 17:31:09,-6.022276,106.090738,19.6,0.3298
30,K-04,Kamis,2025-03-06 17:32:24,-6.02324,106.089192,18.9,0.3298
30,K-04,Kamis,2025-03-06 17:33:38,-6.024204,106.087646,19.3,0.3298
30,K-04,Kamis,2025-03-06 17:34:53,-6.02497,106.086703,21.5,0.3298
30,K-04,Kamis,2025-03-06 17:36:07,-6.025735,106.085761,17.0,0.3298
30,K-04,Kamis,2025-03-06 17:37:22,-6.028745,106.085247,21.9,0.3298
30,K-04,Kamis,2025-03-06 17:38:36,-6.031754,106.084733,14.8,0.3298
30,K-04,Kamis,2025-03-06 17:39:51,-6.032953,106.083847,21.3,0.3298
30,K-04,Kamis,2025-03-06 17:41:05,-6.034152,106.082962,22.0,0.3298
30,K-04,Kamis,2025-03-06 17:42:20,-6.033387,106.081626,12.2,0.3298
30,K-04,Kamis,2025-03-06 17:43:34,-6.032623,106.080289,12.9,0.3298
30,K-04,Kamis,2025-03-06 17:44:49,-6.031683,106.079026,13.9,0.3298
30,K-04,Kamis,2025-03-06 17:46:03,-6.030743,106.077762,19.0,0.3298
30,K-04,Kamis,2025-03-06 17:47:18,-6.027209,106.072342,14.4,0.3298
30,K-04,Kamis,2025-03-06 17:48:32,-6.023674,106.066922,17.2,0.3298
30,K-04,Kamis,2025-03-06 17:49:47,-6.022251,106.064022,18.5,0.3298
30,K-04,Kamis,2025-03-06 17:51:01,-6.020827,106.061123,14.3,0.3298
30,K-04,Kamis,2025-03-06 17:52:16,-6.018808,106.056438,16.9,0.3298
30,K-04,Kamis,2025-03-06 17:53:30,-6.016789,106.051754,11.8,0.3298
30,K-04,Kamis,2025-03-06 17:54:45,-6.016001,106.050271,21.5,0.3298
30,K-04,Kamis,2025-03-06 17:55:59,-6.015214,106.048787,20.1,0.3298
30,K-04,Kamis,2025-03-06 17:57:14,-6.013647,106.046452,19.8,0.3298
30,K-04,Kamis,2025-03-06 17:58:28,-6.012079,106.044116,21.7,0.3298
30,K-04,Kamis,2025-03-06 17:59:43,-6.011188,106.043044,16.6,0.3298
30,K-04,Kamis,2025-03-06 18:00:57,-6.010297,106.041972,12.2,0.3298
30,K-04,Kamis,2025-03-06 18:02:12,-6.008942,106.0413,10.6,0.3298
30,K-04,Kamis,2025-03-06 18:03:26,-6.007588,106.040627,10.8,0.3298
30,K-04,Kamis,2025-03-06 18:04:41,-6.001115,106.036017,17.3,0.3298
30,K-04,Kamis,2025-03-06 18:05:55,-5.994642,106.031408,10.3,0.3298
30,K-04,Kamis,2025-03-06 18:07:10,-5.994061,106.030219,15.8,0.3298
30,K-04,Kamis,2025-03-06 18:08:24,-5.99348,106.02903,14.1,0.3298
30,K-04,Kamis,2025-03-06 18:09:39,-5.994473,106.028137,17.5,0.3298
30,K-04,Kamis,2025-03-06 18:10:53,-5.995467,106.027244,19.8,0.3298
30,K-04,Kamis,2025-03-06 18:12:08,-5.995702,106.025915,14.2,0.3298
30,K-04,Kamis,2025-03-06 18:13:22,-5.995937,106.024587,12.2,0.3298
30,K-04,Kamis,2025-03-06 18:14:37,-5.99672,106.023599,19.7,0.3298
30,K-04,Kamis,2025-03-06 18:15:51,-5.997503,106.022612,20.5,0.3298
30,K-04,Kamis,2025-03-06 18:17:06,-5.999339,106.022582,10.8,0.3298
30,K-04,Kamis,2025-03-06 18:18:20,-6.001174,106.022552,11.9,0.3298
30,K-04,Kamis,2025-03-06 18:19:35,-6.001934,106.023665,18.6,0.3298
30,K-04,Kamis,2025-03-06 18:20:49,-6.002694,106.024778,11.8,0.3298
30,K-04,Kamis,2025-03-06 18:22:04,-6.002762,106.025294,11.4,0.3298
30,K-04,Kamis,2025-03-06 18:23:18,-6.00283,106.02581,16.4,0.3298
30,K-04,Kamis,2025-03-06 18:24:33,-6.00286,106.025299,14.5,0.3298
30,K-04,Kamis,2025-03-06 18:25:48,-6.00289,106.024787,0.0,0.3298
31,K-07,Kamis,2025-03-06 04:47:00,-6.120401,106.184492,15.0,0.3567
31,K-07,Kamis,2025-03-06 04:47:33,-6.120449,106.182988,35.0,0.3567
31,K-07,Kamis,2025-03-06 04:48:06,-6.120497,106.181485,44.5,0.3567
31,K-07,Kamis,2025-03-06 04:48:39,-6.119015,106.181689,42.6,0.3567
31,K-07,Kamis,2025-03-06 04:49:12,-6.117534,106.181893,44.6,0.3567
31,K-07,Kamis,2025-03-06 04:49:45,-6.116447,106.18275,40.9,0.3567
31,K-07,Kamis,2025-03-06 04:50:18,-6.115361,106.183607,35.2,0.3567
31,K-07,Kamis,2025-03-06 04:50:51,-6.114493,106.183838,44.7,0.3567
31,K-07,Kamis,2025-03-06 04:51:24,-6.113625,106.184069,41.4,0.3567
31,K-07,Kamis,2025-03-06 04:51:58,-6.109409,106.180187,44.2,0.3567
31,K-07,Kamis,2025-03-06 04:52:31,-6.105193,106.176306,42.5,0.3567
31,K-07,Kamis,2025-03-06 04:53:04,-6.100575,106.170921,35.8,0.3567
31,K-07,Kamis,2025-03-06 04:53:37,-6.095958,106.165536,40.2,0.3567
31,K-07,Kamis,2025-03-06 04:54:10,-6.093378,106.158769,35.2,0.3567
